DATE（日期）,TIME（时间）,CELLID（小区）,nTCH（可用信道数）,traff（总话务量）,rate（半速率话务量比例）,thtraff（半速率话务量）,callnum（呼叫数）,congsnum（拥塞数）,callcongs（拥塞率）
71015,183636,9011,43,20,0.35,7,44,0,0
71015,183736,9011,43,0,#DIV/0!,0,43,0,0
71015,183836,9011,43,22.166666,0.300751881,6.6666665,49,0,0
71015,183936,9011,43,27.2,0.338235294,9.2,37,0,0
71015,184034,9011,43,26,0.5128205,13.333333,44,0,0
71015,184133,9011,43,24.5,0.489795918,12,52,0,0
71015,184233,9011,43,24.833332,0.503355732,12.5,40,8,0.2
71015,184333,9011,43,23.5,0.503546085,11.833333,42,0,0
71015,184432,9011,43,27.833334,0.604790429,16.833334,54,3,0.055555556
71015,184532,9011,43,25.5,0.464052275,11.833333,39,3,0.076923077
71015,184631,9011,43,25.333332,0.513157922,13,39,0,0
71015,184731,9011,43,29.166666,0.657142849,19.166666,52,0,0
71015,184832,9011,43,28,0.505952393,14.166667,33,0,0
71015,184932,9011,43,24.666668,0.472972961,11.666667,55,0,0
71015,185031,9011,43,21.333334,0.453125001,9.666667,51,0,0
71015,185130,9011,43,29.333334,0.693181825,20.333334,63,10,0.158730159
71015,185229,9011,43,32.5,0.769230769,25,53,4,0.075471698
71015,185331,9011,43,26.333332,0.607594967,16,50,0,0
71015,185432,9011,43,26.333332,0.41772154,11,45,3,0.066666667
71015,185533,9011,43,27.5,0.490909091,13.5,51,0,0
71015,185632,9011,43,26,0.25,6.5,65,0,0
71015,185731,9011,43,26.666668,0.362499994,9.666667,68,5,0.073529412
71015,185831,9011,43,27.5,0.442424255,12.166667,57,0,0
71015,185932,9011,43,24.833332,0.416107391,10.333333,51,0,0
71015,190032,9011,43,23.333332,0.40714288,9.5,44,0,0
71015,190131,9011,43,24.5,0.46258502,11.333333,77,15,0.194805195
71015,190232,9011,43,30.333334,0.516483516,15.666667,69,11,0.15942029
71015,190355,9011,43,20.444445,0.538043464,11,83,9,0.108433735
71015,190511,9011,43,23,0.751552826,17.285715,66,10,0.151515152
71015,190613,9011,43,26.5,0.798742113,21.166666,42,2,0.047619048
71015,190714,9011,43,23.5,0.794326213,18.666666,45,2,0.044444444
71015,190813,9011,43,21.333334,0.812500006,17.333334,37,2,0.054054054
71015,190912,9011,43,19.333334,0.749999974,14.5,32,2,0.0625
71015,191012,9011,43,21.666668,0.699999972,15.166667,26,0,0
71015,191114,9011,43,21.166666,0.661417344,14,52,11,0.211538462
71015,191214,9011,43,33,0.737373758,24.333334,49,14,0.285714286
71015,191314,9011,43,24.5,0.70748302,17.333334,37,10,0.27027027
71015,191415,9011,43,24.5,0.639455796,15.666667,38,0,0
71015,191515,9011,43,21,0.619047619,13,44,9,0.204545455
71015,190514,9011,43,21,0.634920619,13.333333,30,0,0
71015,191713,9011,43,24.666666,0.709459479,17.5,48,10,0.208333333
71015,191811,9011,43,22.666668,0.669117622,15.166667,28,4,0.142857143
71015,191911,9011,43,19.166668,0.582608673,11.166667,32,0,0
71015,192012,9011,43,24.166668,0.737931021,17.833334,68,20,0.294117647
71015,192111,9011,43,22.166666,0.8120301,18,42,0,0
71015,192210,9011,43,22.833334,0.854014574,19.5,42,4,0.095238095
71015,192312,9011,43,29.833332,0.843575434,25.166666,56,13,0.232142857
71015,192413,9011,43,26.5,0.836477962,22.166666,51,15,0.294117647
71015,192512,9011,43,26.5,0.88050317,23.333334,69,18,0.260869565
71015,192611,9011,43,23.666666,0.830985911,19.666666,53,13,0.245283019
71015,192712,9011,43,23.5,0.744680851,17.5,48,11,0.229166667
71015,192812,9011,43,22.666668,0.852941156,19.333334,50,10,0.2
71015,192911,9011,43,26.666668,0.781249986,20.833334,85,29,0.341176471
71015,193010,9011,43,30.333332,0.780219793,23.666666,62,20,0.322580645
71015,193110,9011,43,29.5,0.836158169,24.666666,47,2,0.042553191
71015,193213,9011,43,29.833334,0.815642462,24.333334,64,13,0.203125
71015,193312,9011,43,27.333334,0.823170712,22.5,44,4,0.090909091
71015,193412,9011,43,27.333334,0.786585347,21.5,54,11,0.203703704
71015,193512,9011,43,30.666666,0.885869563,27.166666,60,9,0.15
71015,193613,9011,43,30.166666,0.861878472,26,66,17,0.257575758
71015,193712,9011,43,35,0.823809543,28.833334,98,30,0.306122449
71015,193812,9011,43,32.166668,0.77720204,25,70,12,0.171428571
71015,193913,9011,43,25.5,0.751633961,19.166666,34,0,0
71015,194012,9011,43,24.5,0.775510204,19,38,3,0.078947368
71015,194110,9011,43,17.5,0.685714286,12,41,0,0
71015,194209,9011,43,18.666666,0.580357146,10.833333,28,0,0
71015,194309,9011,43,17.666668,0.575471674,10.166667,40,2,0.05
71015,194408,9011,43,14.833334,0.617977523,9.166667,36,3,0.083333333
71015,194507,9011,43,15.833334,0.547368419,8.666667,34,0,0
71015,194607,9011,43,21.166668,0.566929098,12,54,12,0.222222222
71015,194706,9011,43,21.400002,0.551401818,11.8,29,0,0
71015,194807,9011,43,15.857143,0.5225225,8.285714,50,9,0.18
71015,194907,9011,43,19.833332,0.579831972,11.5,29,5,0.172413793
71015,195005,9011,43,19.8,0.555555556,11,28,0,0
71015,195105,9011,43,21.333334,0.656249979,14,51,8,0.156862745
71015,195206,9011,43,27.833332,0.700598836,19.5,77,32,0.415584416
71015,195305,9011,43,25.5,0.738562118,18.833334,47,2,0.042553191
71015,195404,9011,43,23.666668,0.774647872,18.333334,35,3,0.085714286
71015,195504,9011,43,22.666666,0.757352934,17.166666,50,2,0.04
71015,195605,9011,43,25.833332,0.761290336,19.666666,43,5,0.11627907
71015,195703,9011,43,22.166666,0.751879692,16.666666,46,0,0
71015,195801,9011,43,25.5,0.777777804,19.833334,63,11,0.174603175
71015,195901,9011,43,30.5,0.82513659,25.166666,48,8,0.166666667
71015,200001,9011,43,29.666666,0.848314603,25.166666,57,14,0.245614035
71015,200100,9011,43,26.5,0.805031472,21.333334,37,7,0.189189189
71015,200159,9011,43,26.833334,0.857142836,23,27,0,0
71015,200302,9011,43,27,0.841269815,22.714285,75,14,0.186666667
71015,200514,9011,43,24.538462,0.85893415,21.076923,74,17,0.22972973
71015,200650,9011,43,21.11111,0.778947436,16.444445,59,14,0.237288136
71015,200750,9011,43,23.833334,0.832167837,19.833334,44,18,0.409090909
71015,200850,9011,43,24.5,0.850340163,20.833334,31,7,0.225806452
71015,200949,9011,43,23.666668,0.83802815,19.833334,42,12,0.285714286
71015,201048,9011,43,24.166666,0.931034508,22.5,40,5,0.125
71015,201148,9011,43,27.166666,0.889570549,24.166666,45,13,0.288888889
71015,201253,9011,43,24.5,0.795918367,19.5,51,12,0.235294118
71015,201355,9011,43,24.333332,0.869863034,21.166666,37,4,0.108108108
71015,201455,9011,43,18.333332,0.78181822,14.333333,47,9,0.191489362
71015,201554,9011,43,20.5,0.756097561,15.5,33,0,0
71015,201652,9011,43,18.666666,0.776785742,14.5,28,0,0
71015,201752,9011,43,19.5,0.871794872,17,35,2,0.057142857
71015,201852,9011,43,22,0.909090909,20,41,3,0.073170732
71015,201951,9011,43,20.5,0.853658537,17.5,52,6,0.115384615
71015,202049,9011,43,19,0.763157895,14.5,36,4,0.111111111
71015,202149,9011,43,17.166668,0.825242674,14.166667,27,3,0.111111111
71015,202248,9011,43,16.333334,0.795918335,13,35,5,0.142857143
71015,202346,9011,43,31.199999,0.923076953,28.8,72,23,0.319444444
71015,202445,9011,43,24.666666,0.898648646,22.166666,48,7,0.145833333
71015,202546,9011,43,23.166666,0.928057581,21.5,37,8,0.216216216
71015,202645,9011,43,20.166666,0.876033054,17.666666,50,10,0.2
71015,202743,9011,43,23.333334,0.942857116,22,31,4,0.129032258
71015,202842,9011,43,17.5,0.9619048,16.833334,39,1,0.025641026
71015,202943,9011,43,24,0.90972225,21.833334,59,14,0.237288136
71015,203043,9011,43,19,0.956140316,18.166666,32,2,0.0625
71015,203142,9011,43,16.166666,0.886597954,14.333333,49,15,0.306122449
71015,203250,9011,43,15.714286,0.936363638,14.714286,38,6,0.157894737
71015,203351,9011,43,20.333334,0.926229511,18.833334,51,17,0.333333333
71015,203451,9011,43,20.666666,0.943548418,19.5,36,6,0.166666667
71015,203551,9011,43,22.833334,0.934306571,21.333334,35,9,0.257142857
71015,203651,9011,43,18.5,0.927927892,17.166666,32,8,0.25
71015,203749,9011,43,16.833332,0.940594114,15.833333,37,8,0.216216216
71015,203847,9011,43,17.666668,0.92452827,16.333334,51,16,0.31372549
71015,203948,9011,43,16.833332,0.851485196,14.333333,38,0,0
71015,204049,9011,43,21.833334,0.908396949,19.833334,62,17,0.274193548
71015,204148,9011,43,24,0.868055583,20.833334,68,28,0.411764706
71015,204246,9011,43,32,0.825,26.4,51,6,0.117647059
71015,204345,9011,43,26.166666,0.808917193,21.166666,61,24,0.393442623
71015,204446,9011,43,26,0.807692308,21,47,9,0.191489362
71015,204545,9011,43,20.833334,0.863999972,18,47,11,0.234042553
71015,204643,9011,43,24.5,0.925170041,22.666666,36,8,0.222222222
71015,204752,9011,43,14.285714,0.890000038,12.714286,47,10,0.212765957
71015,204851,9011,43,18.166666,0.798165167,14.5,26,2,0.076923077
71015,204950,9011,43,21.166666,0.67716536,14.333333,23,0,0
71015,205050,9011,43,18.666666,0.633928576,11.833333,55,12,0.218181818
71015,205151,9011,43,22.333334,0.783582066,17.5,52,5,0.096153846
71015,205250,9011,43,25,0.86,21.5,62,16,0.258064516
71015,205348,9011,43,25,0.86666664,21.666666,43,5,0.11627907
71015,205447,9011,43,19.666666,0.81355935,16,43,4,0.093023256
71015,205547,9011,43,21,0.761904762,16,33,3,0.090909091
71015,205645,9011,43,22,0.736363636,16.2,41,9,0.219512195
71015,205744,9011,43,20.333334,0.737704894,15,49,12,0.244897959
71015,205842,9011,43,20.5,0.772357707,15.833333,35,0,0
71015,205942,9011,43,12.666667,0.88157895,11.166667,27,0,0
71015,210043,9011,43,9,0.833333333,7.5,33,8,0.242424242
71015,210142,9011,43,15,0.755555533,11.333333,31,6,0.193548387
71015,210242,9011,43,14,0.738095214,10.333333,36,3,0.083333333
71015,210422,9011,43,13.181818,0.83448277,11,64,8,0.125
71015,210538,9011,43,20.142857,0.879432595,17.714285,47,15,0.319148936
71015,210640,9011,43,28.166666,0.869822506,24.5,64,19,0.296875
71015,210740,9011,43,22.166666,0.789473708,17.5,38,3,0.078947368
71015,210839,9011,43,22,0.810606091,17.833334,46,11,0.239130435
71015,210938,9011,43,21.666668,0.799999982,17.333334,52,14,0.269230769
71015,211037,9011,43,22.666666,0.867647055,19.666666,50,13,0.26
71015,211138,9011,43,24.666666,0.898648646,22.166666,49,15,0.306122449
71015,211242,9011,43,23,0.956521739,22,47,5,0.106382979
71015,211341,9011,43,21,0.960317429,20.166666,54,15,0.277777778
71015,211439,9011,43,25.5,0.895424863,22.833334,46,11,0.239130435
71015,211539,9011,43,21,0.849206381,17.833334,34,8,0.235294118
71015,211638,9011,43,19.166666,0.843478255,16.166666,43,10,0.23255814
71015,211750,9011,43,19.571428,0.78832122,15.428572,60,20,0.333333333
71015,211851,9011,43,21.333334,0.835937505,17.833334,43,10,0.23255814
71015,211949,9011,43,20.5,0.804878049,16.5,28,2,0.071428571
71015,212048,9011,43,15.666667,0.744680856,11.666667,43,8,0.186046512
71015,212149,9011,43,19.166666,0.834782638,16,57,11,0.192982456
71015,212248,9011,43,23.333334,0.871428575,20.333334,37,12,0.324324324
71015,212346,9011,43,24.4,0.942622951,23,40,11,0.275
71015,212446,9011,43,15.666667,0.904255321,14.166667,30,7,0.233333333
71015,212545,9011,43,16.333334,0.948979553,15.5,47,9,0.191489362
71015,212643,9011,43,21.666666,0.923076951,20,49,15,0.306122449
71015,212742,9011,43,22,0.931818182,20.5,53,14,0.264150943
71015,212842,9011,43,24.5,0.931972816,22.833334,38,5,0.131578947
71015,212940,9011,43,19.833334,0.92436975,18.333334,50,13,0.26
71015,213039,9011,43,24.166668,0.903448254,21.833334,43,6,0.139534884
71015,213139,9011,43,22.333332,0.902985099,20.166666,34,5,0.147058824
71015,213240,9011,43,22.166666,0.94736845,21,32,5,0.15625
71016,181233,9011,38,17.9,0.424581006,7.6,59,0,0
71016,181233,9011,38,17.9,0.424581006,7.6,59,0,0
71016,181407,9011,38,19.444445,0.245714275,4.7777777,62,0,0
71016,181407,9011,38,19.444445,0.245714275,4.7777777,62,0,0
71016,181543,9011,38,19.5,0.241025641,4.7,58,0,0
71016,181543,9011,38,19.5,0.241025641,4.7,58,0,0
71016,181720,9011,38,19,0.081871347,1.5555556,65,3,0.046153846
71016,181720,9011,38,19,0.081871347,1.5555556,65,3,0.046153846
71016,181855,9011,38,0,#DIV/0!,0,56,0,0
71016,181855,9011,38,0,#DIV/0!,0,56,0,0
71016,182029,9011,38,17.333334,0.05128205,0.8888889,42,0,0
71016,182029,9011,38,17.333334,0.05128205,0.8888889,42,0,0
71016,182203,9011,38,9.1,0.010989011,0.1,47,0,0
71016,182203,9011,38,9.1,0.010989011,0.1,47,0,0
71016,182337,9011,38,14.111111,0,0,50,0,0
71016,182337,9011,38,14.111111,0,0,50,0,0
71016,182511,9011,38,14.444444,0.0923077,1.3333334,64,3,0.046875
71016,182511,9011,38,14.444444,0.0923077,1.3333334,64,3,0.046875
71016,182646,9011,38,17.599998,0.073863645,1.3,78,0,0
71016,182646,9011,38,17.599998,0.073863645,1.3,78,0,0
71016,182820,9011,38,25.88889,0,0,75,6,0.08
71016,182820,9011,38,25.88889,0,0,75,6,0.08
71016,182954,9011,38,21.4,0.238317757,5.1,80,8,0.1
71016,182954,9011,38,21.4,0.238317757,5.1,80,8,0.1
71016,183128,9011,38,24.88889,0.07589285,1.8888888,65,0,0
71016,183128,9011,38,24.88889,0.07589285,1.8888888,65,0,0
71016,183317,9011,38,24.09091,0.116981127,2.8181818,99,1,0.01010101
71016,183317,9011,38,24.09091,0.116981127,2.8181818,99,1,0.01010101
71016,183451,9011,38,29.88889,0.323420073,9.666667,108,11,0.101851852
71016,183451,9011,38,29.88889,0.323420073,9.666667,108,11,0.101851852
71016,183625,9011,38,23.9,0.317991632,7.6,71,0,0
71016,183625,9011,38,23.9,0.317991632,7.6,71,0,0
71016,183759,9011,38,27.11111,0.209016396,5.6666665,67,8,0.119402985
71016,183759,9011,38,27.11111,0.209016396,5.6666665,67,8,0.119402985
71016,183933,9011,38,19.6,0.147959184,2.9,87,6,0.068965517
71016,183933,9011,38,19.6,0.147959184,2.9,87,6,0.068965517
71016,184107,9011,38,26,0.183760681,4.7777777,73,0,0
71016,184107,9011,38,26,0.183760681,4.7777777,73,0,0
71016,184242,9011,38,22.444443,0.212871297,4.7777777,103,10,0.097087379
71016,184242,9011,38,22.444443,0.212871297,4.7777777,103,10,0.097087379
71016,184417,9011,38,21.699999,0.105990788,2.3,75,0,0
71016,184417,9011,38,21.699999,0.105990788,2.3,75,0,0
71016,184553,9011,38,15.1,0.033112583,0.5,79,0,0
71016,184553,9011,38,15.1,0.033112583,0.5,79,0,0
71016,184737,9011,38,27.1,0.199261993,5.4,-65431,10,-0.000152833
71016,184737,9011,38,27.1,0.199261993,5.4,-65431,10,-0.000152833
71016,184913,9011,38,26.900002,0.345724881,9.3,89,3,0.033707865
71016,184913,9011,38,26.900002,0.345724881,9.3,89,3,0.033707865
71016,185049,9011,38,30.88889,0.406474788,12.555555,78,0,0
71016,185049,9011,38,30.88889,0.406474788,12.555555,78,0,0
71016,185225,9011,38,22.9,0.475982533,10.9,66,5,0.075757576
71016,185225,9011,38,22.9,0.475982533,10.9,66,5,0.075757576
71016,185400,9011,38,20.88889,0.37765956,7.888889,66,3,0.045454545
71016,185400,9011,38,20.88889,0.37765956,7.888889,66,3,0.045454545
71016,185536,9011,38,21.2,0.297169811,6.3,73,3,0.04109589
71016,185536,9011,38,21.2,0.297169811,6.3,73,3,0.04109589
71016,185638,9011,38,27.833334,0.209580839,5.8333335,45,3,0.066666667
71016,185638,9011,38,27.833334,0.209580839,5.8333335,45,3,0.066666667
71016,185738,9011,38,22,0.325757568,7.1666665,52,5,0.096153846
71016,185738,9011,38,22,0.325757568,7.1666665,52,5,0.096153846
71016,185837,9011,38,20.666668,0.419354828,8.666667,44,0,0
71016,185837,9011,38,20.666668,0.419354828,8.666667,44,0,0
71016,185936,9011,38,26.5,0.333333321,8.833333,68,16,0.235294118
71016,185936,9011,38,26.5,0.333333321,8.833333,68,16,0.235294118
71016,190035,9011,38,28.5,0.321637439,9.166667,89,11,0.123595506
71016,190035,9011,38,28.5,0.321637439,9.166667,89,11,0.123595506
71016,190210,9011,38,31.555555,0.570422545,18,112,12,0.107142857
71016,190210,9011,38,31.555555,0.570422545,18,112,12,0.107142857
71016,190413,9011,38,18.307693,0.399159659,7.3076925,74,3,0.040540541
71016,190413,9011,38,18.307693,0.399159659,7.3076925,74,3,0.040540541
71016,190600,9011,38,29.4,0.578231293,17,83,24,0.289156627
71016,190600,9011,38,29.4,0.578231293,17,83,24,0.289156627
71016,190736,9011,38,24.3,0.576131687,14,70,8,0.114285714
71016,190736,9011,38,24.3,0.576131687,14,70,8,0.114285714
71016,190911,9011,38,26.555557,0.635983271,16.88889,74,12,0.162162162
71016,190911,9011,38,26.555557,0.635983271,16.88889,74,12,0.162162162
71016,191035,9011,38,28.5,0.622807018,17.75,48,3,0.0625
71016,191035,9011,38,28.5,0.622807018,17.75,48,3,0.0625
71016,191135,9011,38,23.166668,0.568345305,13.166667,33,0,0
71016,191135,9011,38,23.166668,0.568345305,13.166667,33,0,0
71016,191236,9011,38,18.428572,0.527131782,9.714286,46,7,0.152173913
71016,191236,9011,38,18.428572,0.527131782,9.714286,46,7,0.152173913
71016,191336,9011,38,20.166668,0.454545441,9.166667,29,0,0
71016,191336,9011,38,20.166668,0.454545441,9.166667,29,0,0
71016,191436,9011,38,14.666667,0.249999997,3.6666667,49,1,0.020408163
71016,191436,9011,38,14.666667,0.249999997,3.6666667,49,1,0.020408163
71016,191536,9011,38,22.333334,0.544776118,12.166667,35,8,0.228571429
71016,191536,9011,38,22.333334,0.544776118,12.166667,35,8,0.228571429
71016,191637,9011,38,21.833334,0.465648856,10.166667,51,5,0.098039216
71016,191637,9011,38,21.833334,0.465648856,10.166667,51,5,0.098039216
71016,191751,9011,38,20.285713,0.507042272,10.285714,41,5,0.12195122
71016,191751,9011,38,20.285713,0.507042272,10.285714,41,5,0.12195122
71016,191850,9011,38,18,0.4814815,8.666667,38,3,0.078947368
71016,191850,9011,38,18,0.4814815,8.666667,38,3,0.078947368
71016,191949,9011,38,19.166666,0.513043479,9.833333,56,3,0.053571429
71016,191949,9011,38,19.166666,0.513043479,9.833333,56,3,0.053571429
71016,192050,9011,38,27,0.740740741,20,56,11,0.196428571
71016,192050,9011,38,27,0.740740741,20,56,11,0.196428571
71016,192149,9011,38,24.333334,0.698630118,17,49,11,0.224489796
71016,192149,9011,38,24.333334,0.698630118,17,49,11,0.224489796
71016,192249,9011,38,24.333334,0.582191779,14.166667,49,12,0.244897959
71016,192249,9011,38,24.333334,0.582191779,14.166667,49,12,0.244897959
71016,192348,9011,38,21.166668,0.409448809,8.666667,33,2,0.060606061
71016,192348,9011,38,21.166668,0.409448809,8.666667,33,2,0.060606061
71016,192446,9011,38,28.199999,0.595744702,16.8,53,16,0.301886792
71016,192446,9011,38,28.199999,0.595744702,16.8,53,16,0.301886792
71016,192546,9011,38,17.285713,0.520661196,9,50,9,0.18
71016,192546,9011,38,17.285713,0.520661196,9,50,9,0.18
71016,192647,9011,38,23.5,0.574468085,13.5,58,15,0.25862069
71016,192647,9011,38,23.5,0.574468085,13.5,58,15,0.25862069
71016,192746,9011,38,27.4,0.649635036,17.8,46,11,0.239130435
71016,192746,9011,38,27.4,0.649635036,17.8,46,11,0.239130435
71016,192844,9011,38,29,0.643678138,18.666666,79,31,0.392405063
71016,192844,9011,38,29,0.643678138,18.666666,79,31,0.392405063
71016,192946,9011,38,27.571428,0.621761666,17.142857,49,13,0.265306122
71016,192946,9011,38,27.571428,0.621761666,17.142857,49,13,0.265306122
71016,193046,9011,38,27.166668,0.766871153,20.833334,41,3,0.073170732
71016,193046,9011,38,27.166668,0.766871153,20.833334,41,3,0.073170732
71016,193145,9011,38,22.6,0.707964602,16,29,2,0.068965517
71016,193145,9011,38,22.6,0.707964602,16,29,2,0.068965517
71016,193246,9011,38,21.428572,0.706666688,15.142858,67,28,0.417910448
71016,193246,9011,38,21.428572,0.706666688,15.142858,67,28,0.417910448
71016,193346,9011,38,24.5,0.795918367,19.5,58,9,0.155172414
71016,193346,9011,38,24.5,0.795918367,19.5,58,9,0.155172414
71016,193445,9011,38,34.8,0.856321839,29.8,68,10,0.147058824
71016,193445,9011,38,34.8,0.856321839,29.8,68,10,0.147058824
71016,193544,9011,38,30.333332,0.725274757,22,64,20,0.3125
71016,193544,9011,38,30.333332,0.725274757,22,64,20,0.3125
71016,193644,9011,38,39.333332,0.78813562,31,52,8,0.153846154
71016,193644,9011,38,39.333332,0.78813562,31,52,8,0.153846154
71016,193744,9011,38,28.5,0.742690035,21.166666,62,11,0.177419355
71016,193744,9011,38,28.5,0.742690035,21.166666,62,11,0.177419355
71016,193843,9011,38,36.5,0.767123288,28,61,15,0.245901639
71016,193843,9011,38,36.5,0.767123288,28,61,15,0.245901639
71016,193941,9011,38,36.333332,0.816513773,29.666666,81,30,0.37037037
71016,193941,9011,38,36.333332,0.816513773,29.666666,81,30,0.37037037
71016,194041,9011,38,36.666664,0.768181856,28.166666,69,18,0.260869565
71016,194041,9011,38,36.666664,0.768181856,28.166666,69,18,0.260869565
71016,194141,9011,38,32,0.75,24,51,9,0.176470588
71016,194141,9011,38,32,0.75,24,51,9,0.176470588
71016,194242,9011,38,29.833332,0.743016771,22.166666,66,18,0.272727273
71016,194242,9011,38,29.833332,0.743016771,22.166666,66,18,0.272727273
71016,194342,9011,38,31.5,0.761904762,24,68,25,0.367647059
71016,194342,9011,38,31.5,0.761904762,24,68,25,0.367647059
71016,194441,9011,38,30.166666,0.784530382,23.666666,39,4,0.102564103
71016,194441,9011,38,30.166666,0.784530382,23.666666,39,4,0.102564103
71016,194542,9011,38,30,0.855555533,25.666666,46,8,0.173913043
71016,194542,9011,38,30,0.855555533,25.666666,46,8,0.173913043
71016,194642,9011,38,29,0.931034483,27,60,10,0.166666667
71016,194642,9011,38,29,0.931034483,27,60,10,0.166666667
71016,194742,9011,38,28.166668,0.881656787,24.833334,57,16,0.280701754
71016,194742,9011,38,28.166668,0.881656787,24.833334,57,16,0.280701754
71016,194841,9011,38,31.666666,0.889473682,28.166666,45,10,0.222222222
71016,194841,9011,38,31.666666,0.889473682,28.166666,45,10,0.222222222
71016,194942,9011,38,28.333334,0.823529416,23.333334,59,14,0.237288136
71016,194942,9011,38,28.333334,0.823529416,23.333334,59,14,0.237288136
